State,CID,Year,HHI,American Indian/Alaska Native Students ,Asian or Asian/Pacific Islander Students ,Black or African American Students ,Full-Time Equivalent (FTE) Teachers ,Hispanic Students ,White Students 
Iowa,19127,1993,0.904626841,38,91,99,391.1,170,6011
Iowa,19127,1994,0.904626841,32,94,107,396.5,256,6029
Iowa,19127,1995,0.904626841,,101,92,391.7,352,6045
Iowa,19127,1996,0.886822781,31,101,89,403.2,442,5905
Iowa,19127,1997,0.886822781,21,106,108,423.1,551,5778
Iowa,19127,1998,0.886822781,23,108,109,424,652,5663
Iowa,19127,1999,0.886822781,23,113,119,424.1,851,5763
Iowa,19127,2000,0.886822781,,106,168,432.1,1004,5362
Iowa,19129,1986,0.97207386,,,,169,,
Iowa,19129,1987,0.97207386,0,4,2,161.9,3,2638
Iowa,19129,1988,0.97207386,1,6,5,173.7,8,2589
Iowa,19129,1989,0.97207386,1,3,2,160.2,8,2566
Iowa,19129,1990,0.97207386,0,3,7,163.8,8,2564
Iowa,19129,1991,0.97207386,0,3,3,174,4,2589
Iowa,19129,1992,0.97207386,3,7,3,180.7,3,2592
Iowa,19129,1993,0.97207386,1,4,7,177.3,3,2602
Iowa,19129,1994,0.97207386,0,7,7,173.7,6,2561
Iowa,19129,1995,0.97207386,,8,6,162.6,15,2632
Iowa,19129,1996,0.97207386,4,12,11,184.1,23,2689
Iowa,19129,1997,0.97207386,3,14,9,186.7,30,2724
Iowa,19129,1998,0.97207386,16,18,11,200.4,40,2630
Iowa,19129,1999,0.97207386,4,27,15,207.6,41,2789
Iowa,19129,2000,0.97207386,,25,15,214.4,37,2688
Iowa,19131,1986,0.985897152,,,,128,,
Iowa,19131,1987,0.985897152,2,6,0,130.6,3,1832
Iowa,19131,1988,0.985897152,4,8,0,76.1,0,1808
Iowa,19131,1989,0.985897152,0,7,0,127.5,5,1790
Iowa,19131,1990,0.985897152,0,14,0,130.9,0,1788
Iowa,19131,1991,0.985897152,0,14,0,136,1,1806
Iowa,19131,1992,0.985897152,0,11,1,131.3,3,1835
Iowa,19131,1993,0.985897152,1,8,1,132.6,2,1868
Iowa,19131,1994,0.985897152,0,15,0,133.3,0,1875
Iowa,19131,1995,0.985897152,,13,0,133.9,0,1889
Iowa,19131,1996,0.985897152,0,14,0,134.5,1,1905
Iowa,19131,1997,0.985897152,0,16,0,131.2,1,1873
Iowa,19131,1998,0.985897152,0,10,3,133.9,2,1834
Iowa,19131,1999,0.985897152,0,6,2,137.3,4,1903
Iowa,19131,2000,0.985897152,,11,4,126.9,6,1832
Iowa,19133,1986,0.98129909,,,,148.6,,
Iowa,19133,1987,0.98129909,0,3,1,150.9,5,1844
Iowa,19133,1988,0.98129909,1,4,1,89,8,1822
Iowa,19133,1989,0.98129909,0,1,0,151,12,1821
Iowa,19133,1990,0.98129909,0,9,0,150.3,4,1827
Iowa,19133,1991,0.98129909,2,0,0,145,4,1871
Iowa,19133,1992,0.98129909,3,1,0,145.7,3,1841
Iowa,19133,1993,0.98129909,6,2,7,150.3,1,1846
Iowa,19133,1994,0.98129909,4,4,6,140.2,0,1825
Iowa,19133,1995,0.98129909,,3,1,139.1,3,1806
Iowa,19133,1996,0.981604577,15,2,1,142.5,10,1780
Iowa,19133,1997,0.981604577,15,2,1,135.1,4,1705
Iowa,19133,1998,0.981604577,19,3,0,135.2,9,1648
Iowa,19133,1999,0.981604577,22,6,1,135.6,12,1647
Iowa,19133,2000,0.981604577,,2,7,111.2,13,1565
Iowa,19135,1986,0.946157503,,,,85.7,,
Iowa,19135,1987,0.946157503,2,12,7,87.7,7,1344
Iowa,19135,1988,0.946157503,0,19,6,60.3,9,1308
Iowa,19135,1989,0.946157503,2,23,5,91.6,4,1327
Iowa,19135,1990,0.946157503,3,24,4,92.2,5,1316
Iowa,19135,1991,0.946157503,3,22,3,93,6,1337
Iowa,19135,1992,0.946157503,1,16,2,90.5,6,1370
Iowa,19135,1993,0.946157503,0,20,3,89.6,8,1322
Iowa,19135,1994,0.946157503,0,19,8,89.8,11,1344
Iowa,19135,1995,0.946157503,,20,8,87.2,11,1330
Iowa,19135,1996,0.946157503,0,17,7,85.4,10,1288
Iowa,19135,1997,0.946157503,1,18,9,89.1,10,1325
Iowa,19135,1998,0.946157503,4,20,7,92.3,16,1305
Iowa,19135,1999,0.946157503,2,16,9,94.2,13,1282
Iowa,19135,2000,0.946157503,,16,10,95.1,12,1226
Iowa,19137,1986,0.982767913,,,,159.6,,
Iowa,19137,1987,0.982767913,2,3,4,162.1,11,2169
Iowa,19137,1988,0.982767913,0,4,1,95.8,5,2227
Iowa,19137,1989,0.982767913,1,3,1,155.4,6,2162
Iowa,19137,1990,0.982767913,1,5,1,145.5,7,2156
Iowa,19137,1991,0.982767913,2,4,7,145,11,2199
Iowa,19137,1992,0.982767913,1,2,7,137.6,9,2107
Iowa,19137,1993,0.982767913,1,7,6,138.9,11,2114
Iowa,19137,1994,0.982767913,1,4,2,141,13,2094
Iowa,19137,1995,0.982767913,,4,2,139.3,7,2105
Iowa,19137,1996,0.982767913,0,5,3,142.2,5,2146
Iowa,19137,1997,0.982767913,3,7,3,145.3,9,2148
Iowa,19137,1998,0.982767913,4,3,1,145.2,8,2086
Iowa,19137,1999,0.982767913,2,2,0,149.8,12,2163
Iowa,19137,2000,0.982767913,,1,3,149,6,2062
Iowa,19139,1986,0.729408499,,,,453.3,,
Iowa,19139,1987,0.729408499,5,93,66,464.5,739,6690
Iowa,19139,1988,0.729408499,5,105,61,322,748,6573
Iowa,19139,1989,0.729408499,3,115,58,444.6,835,6615
Iowa,19139,1990,0.729408499,3,101,52,448.8,933,6595
Iowa,19139,1991,0.729408499,5,107,69,441,1060,6640
Iowa,19139,1992,0.729408499,3,106,81,460.8,1055,6659
Iowa,19139,1993,0.729408499,7,120,81,445.6,1101,6488
Iowa,19139,1994,0.729408499,7,111,91,467.4,1114,6538
Iowa,19139,1995,0.729408499,,113,88,464.8,1157,6354
Iowa,19139,1996,0.738602861,13,125,82,484.6,1204,6300
Iowa,19139,1997,0.738602861,16,127,64,520.2,1214,6132
Iowa,19139,1998,0.738602861,14,126,66,485.3,1208,6050
Iowa,19139,1999,0.738602861,19,123,82,490,1352,6190
Iowa,19139,2000,0.738602861,,134,91,531.7,1427,5882
Iowa,19141,1986,0.977883544,,,,198.4,,
Iowa,19141,1987,0.977883544,1,14,4,203.4,6,2798
Iowa,19141,1988,0.977883544,1,14,5,177.7,8,2811
Iowa,19141,1989,0.977883544,1,16,7,210.5,6,2788
Iowa,19141,1990,0.977883544,2,17,4,216,6,2860
Iowa,19141,1991,0.977883544,3,19,3,223,7,2860
Iowa,19141,1992,0.977883544,4,13,4,219.2,12,2915
Iowa,19141,1993,0.977883544,5,13,3,223.2,12,2922
Iowa,19141,1994,0.977883544,7,13,3,203.2,12,2950
Iowa,19141,1995,0.977883544,,19,4,212.9,33,2981
Iowa,19141,1996,0.973271718,10,22,6,211.8,34,2909
Iowa,19141,1997,0.973271718,7,26,6,227.5,22,2868
Iowa,19141,1998,0.973271718,7,30,8,208.5,29,2767
Iowa,19141,1999,0.973271718,11,33,17,209.2,32,2747
Iowa,19141,2000,0.973271718,,36,11,193.4,54,2634
Iowa,19143,1986,0.964590341,,,,57.9,,
Iowa,19143,1987,0.964590341,3,7,0,58.9,2,949
Iowa,19143,1988,0.964590341,6,13,0,10.5,0,919
Iowa,19143,1989,0.964590341,3,5,0,63.5,2,925
Iowa,19143,1990,0.964590341,3,6,0,61.2,0,946
Iowa,19143,1991,0.964590341,3,4,3,70,3,970
Iowa,19143,1992,0.964590341,4,1,2,61.5,9,1003
Iowa,19143,1993,0.964590341,5,4,5,61.7,12,969
Iowa,19143,1994,0.964590341,5,6,7,63.2,21,991
Iowa,19143,1995,0.964590341,,2,7,60.8,18,998
Iowa,19143,1996,0.964590341,5,5,8,68.9,16,1008
Iowa,19143,1997,0.964590341,5,3,8,64.6,20,1008
Iowa,19143,1998,0.964590341,5,5,5,69,25,1007
Iowa,19143,1999,0.964590341,2,3,11,61.3,23,999
Iowa,19143,2000,0.964590341,,4,18,67,15,916
Iowa,19145,1986,0.931706609,,,,210.5,,
Iowa,19145,1987,0.931706609,4,22,16,215.6,26,3116
Iowa,19145,1988,0.931706609,1,20,12,165.6,9,3103
Iowa,19145,1989,0.931706609,2,17,16,220.4,34,3153
Iowa,19145,1990,0.931706609,1,20,16,219.4,35,3141
Iowa,19145,1991,0.931706609,0,25,14,218,45,3100
Iowa,19145,1992,0.931706609,0,32,10,208.3,57,3030
Iowa,19145,1993,0.931706609,1,39,12,205.6,56,3009
Iowa,19145,1994,0.931706609,5,23,14,211.5,38,3026
Iowa,19145,1995,0.931706609,,18,16,226.8,32,2977
Iowa,19145,1996,0.932462576,6,36,137,236.4,52,2997
Iowa,19145,1997,0.932462576,6,32,86,250.7,48,2965
Iowa,19145,1998,0.932462576,8,39,64,243.7,52,2866
Iowa,19145,1999,0.932462576,11,24,58,248.6,54,2876
Iowa,19145,2000,0.932462576,,31,79,243.6,74,2745
Iowa,19147,1986,0.975285842,,,,152.4,,
Iowa,19147,1987,0.975285842,0,4,1,156.7,5,2110
Iowa,19147,1988,0.975285842,0,2,2,149.2,6,2075
Iowa,19147,1989,0.975285842,1,10,3,161,7,2019
Iowa,19147,1990,0.975285842,2,7,3,158.2,4,2034
Iowa,19147,1991,0.975285842,2,11,4,163,4,2061
Iowa,19147,1992,0.975285842,5,12,10,163.6,5,2057
Iowa,19147,1993,0.975285842,4,13,1,162.4,12,2070
Iowa,19147,1994,0.975285842,3,11,5,157.4,6,2042
Iowa,19147,1995,0.975285842,,11,7,164.3,11,2003
Iowa,19147,1996,0.970995478,5,16,9,156.3,18,1968
Iowa,19147,1997,0.970995478,4,8,8,169.7,21,1956
Iowa,19147,1998,0.970995478,6,12,13,183.5,13,1885
Iowa,19147,1999,0.970995478,5,12,15,171.3,13,1896
Iowa,19147,2000,0.970995478,,14,11,164.3,15,1793
Iowa,19149,1986,0.970828594,,,,269.7,,
Iowa,19149,1987,0.970828594,1,8,5,278.8,8,4041
Iowa,19149,1988,0.970828594,1,6,6,206.7,10,4056
Iowa,19149,1989,0.970828594,1,14,7,283.9,3,4062
Iowa,19149,1990,0.970828594,2,10,6,293.9,7,4164
Iowa,19149,1991,0.970828594,3,23,8,297,8,4267
Iowa,19149,1992,0.970828594,1,23,8,294.3,11,4326
Iowa,19149,1993,0.970828594,1,28,12,294,10,4414
Iowa,19149,1994,0.970828594,10,33,13,297.2,13,4401
Iowa,19149,1995,0.970828594,,43,20,298.2,25,4498
Iowa,19149,1996,0.970828594,12,37,27,303.8,29,4452
Iowa,19149,1997,0.970828594,14,35,29,309.6,35,4416
Iowa,19149,1998,0.970828594,21,32,28,311.2,51,4430
Iowa,19149,1999,0.970828594,14,43,30,321.4,51,4518
Iowa,19149,2000,0.970828594,,34,36,324.7,72,4313
Iowa,19151,1986,0.976417939,,,,152.2,,
Iowa,19151,1987,0.976417939,0,2,0,152.9,0,1664
Iowa,19151,1988,0.976417939,0,3,2,151.5,2,1634
Iowa,19151,1989,0.976417939,0,11,1,149.3,3,1633
Iowa,19151,1990,0.976417939,0,7,1,141.3,8,1776
Iowa,19151,1991,0.976417939,2,17,1,132,4,1643
Iowa,19151,1992,0.976417939,0,16,3,129.8,8,1630
Iowa,19151,1993,0.976417939,2,14,7,109.5,5,1320
Iowa,19151,1994,0.976417939,1,12,2,111.8,6,1331
Iowa,19151,1995,0.976417939,,14,5,118.8,5,1403
Iowa,19151,1996,0.972636263,3,15,10,110.9,16,1386
Iowa,19151,1997,0.972636263,2,17,2,115.4,15,1374
Iowa,19151,1998,0.972636263,3,15,6,114.2,13,1366
Iowa,19151,1999,0.972636263,2,9,13,112.5,9,1350
Iowa,19151,2000,0.972636263,,10,12,114.7,12,1284
Iowa,19153,1986,0.777212314,,,,2740.7,,
Iowa,19153,1987,0.777212314,115,1541,3792,2995.8,779,45286
Iowa,19153,1988,0.777212314,131,1612,3679,2317.5,790,45508
Iowa,19153,1989,0.777212314,133,1657,3655,2984.4,789,45868
Iowa,19153,1990,0.777212314,154,1767,3841,3518.1,843,46942
Iowa,19153,1991,0.777212314,199,1799,4064,3497,954,48299
Iowa,19153,1992,0.777212314,225,1901,4214,3525.8,1115,48583
Iowa,19153,1993,0.777212314,252,2115,4268,4101.5,1239,49427
Iowa,19153,1994,0.777212314,252,2082,4449,3788,1397,48975
Iowa,19153,1995,0.777212314,,2141,4801,3723.9,1746,50707
Iowa,19153,1996,0.781941131,284,2153,4990,3804.3,2011,49950
Iowa,19153,1997,0.781941131,309,2085,5070,3808.6,2228,50291
Iowa,19153,1998,0.781941131,298,2076,5111,3729.6,2506,50395
Iowa,19153,1999,0.781941131,291,2121,5262,4107.2,2861,52288
Iowa,19153,2000,0.781941131,,2161,5347,4102.4,3273,51019
Iowa,19155,1986,0.945831411,,,,945.5,,
Iowa,19155,1987,0.945831411,43,59,103,945.6,204,15541
Iowa,19155,1988,0.945831411,57,74,103,561.7,217,15246
Iowa,19155,1989,0.945831411,69,69,118,928.7,237,15194
Iowa,19155,1990,0.945831411,77,91,123,945.4,243,15437
Iowa,19155,1991,0.945831411,73,74,143,955,250,15773
Iowa,19155,1992,0.945831411,64,59,150,969.6,295,15757
Iowa,19155,1993,0.945831411,48,72,191,966.1,268,15742
Iowa,19155,1994,0.945831411,95,91,164,959.4,268,15698
Iowa,19155,1995,0.945831411,,89,146,962.4,345,16056
Iowa,19155,1996,0.942201914,86,106,171,995.2,400,16494
Iowa,19155,1997,0.942201914,120,102,179,1029.4,431,16300
Iowa,19155,1998,0.942201914,60,91,211,1037.4,483,16276
Iowa,19155,1999,0.942201914,83,105,227,1052.9,528,16916
Iowa,19155,2000,0.942201914,,127,260,1152.8,625,16424
Iowa,19157,1986,0.949706313,,,,224.5,,
Iowa,19157,1987,0.949706313,1,44,7,226,4,3117
Iowa,19157,1988,0.949706313,3,40,7,211.3,4,3054
Iowa,19157,1989,0.949706313,3,52,8,226.5,10,2927
Iowa,19157,1990,0.949706313,3,53,13,217.3,10,2924
Iowa,19157,1991,0.949706313,2,57,24,227,12,2982
Iowa,19157,1992,0.949706313,4,53,22,222.3,14,3013
Iowa,19157,1993,0.949706313,0,40,17,225.2,14,3064
Iowa,19157,1994,0.949706313,8,41,26,233.1,14,3112
Iowa,19157,1995,0.949706313,,42,26,236,14,3188
Iowa,19157,1996,0.947257301,15,41,27,241.2,19,3205
Iowa,19157,1997,0.947257301,10,43,33,235.8,21,3120
Iowa,19157,1998,0.947257301,10,42,24,259.6,25,2991
Iowa,19157,1999,0.947257301,9,41,27,237.7,37,3082
Iowa,19157,2000,0.947257301,,36,30,237,26,2954
Iowa,19159,1986,0.985466439,,,,93.4,,
Iowa,19159,1987,0.985466439,0,12,2,93.2,0,1001
Iowa,19159,1988,0.985466439,0,13,2,68.2,1,1039
Iowa,19159,1989,0.985466439,0,13,2,98.9,0,1052
Iowa,19159,1990,0.985466439,0,9,1,100.2,0,1017
Iowa,19159,1991,0.985466439,1,9,0,97,0,1042
Iowa,19159,1992,0.985466439,0,5,2,82.9,0,1011
Iowa,19159,1993,0.985466439,0,3,1,83.3,0,1008
Iowa,19159,1994,0.985466439,0,4,1,86.8,1,1060
Iowa,19159,1995,0.985466439,,5,1,87.7,0,1027
Iowa,19159,1996,0.986536323,0,4,1,87.2,2,1018
Iowa,19159,1997,0.986536323,0,4,2,87.4,2,984
Iowa,19159,1998,0.986536323,0,6,0,83.4,3,924
Iowa,19159,1999,0.986536323,0,5,2,70.7,2,938
Iowa,19159,2000,0.986536323,,10,1,76.9,2,920
Iowa,19161,1986,0.985362453,,,,170,,
Iowa,19161,1987,0.985362453,1,2,1,174,0,2420
Iowa,19161,1988,0.985362453,1,10,2,164,4,2369
Iowa,19161,1989,0.985362453,0,5,1,182,3,2344
Iowa,19161,1990,0.985362453,0,12,0,183.1,4,2394
Iowa,19161,1991,0.985362453,0,5,1,175,4,2422
Iowa,19161,1992,0.985362453,0,5,4,173.7,0,2405
Iowa,19161,1993,0.985362453,0,2,4,171.1,1,2371
Iowa,19161,1994,0.985362453,0,1,1,174.6,3,2423
Iowa,19161,1995,0.985362453,,1,3,180,12,2361
Iowa,19161,1996,0.990882298,0,2,4,179.3,13,2318
Iowa,19161,1997,0.990882298,0,4,9,183.4,22,2303
Iowa,19161,1998,0.990882298,2,3,7,188.5,16,2228
Iowa,19161,1999,0.990882298,0,4,12,191,23,2282
Iowa,19161,2000,0.990882298,,1,24,168.6,27,2124
Iowa,19163,1986,0.74438661,,,,1706.4,,
Iowa,19163,1987,0.74438661,91,375,2583,1714.5,759,24419
Iowa,19163,1988,0.74438661,99,444,2594,1154.1,771,23847
Iowa,19163,1989,0.74438661,131,422,2750,1673.6,1053,23278
Iowa,19163,1990,0.74438661,193,438,2826,1712.3,875,23630
Iowa,19163,1991,0.74438661,168,520,2919,1736,975,24037
Iowa,19163,1992,0.74438661,171,529,2922,1661.9,1016,24085
Iowa,19163,1993,0.74438661,158,593,2924,1658.2,1039,23867
Iowa,19163,1994,0.74438661,214,550,3015,1717.2,1055,23511
Iowa,19163,1995,0.74438661,,534,3071,1771,1090,23388
Iowa,19163,1996,0.746063824,263,609,3076,1839.8,1231,23203
Iowa,19163,1997,0.746063824,325,549,3134,1898.5,1248,22720
Iowa,19163,1998,0.746063824,282,607,3154,1880,1239,22677
Iowa,19163,1999,0.746063824,268,589,3351,1849.2,1217,23227
Iowa,19163,2000,0.746063824,,580,3229,1861.6,1229,22019
Iowa,19165,1986,0.983158897,,,,177.3,,
Iowa,19165,1987,0.983158897,0,10,2,174.2,5,2315
Iowa,19165,1988,0.983158897,2,11,3,81.3,5,2308
Iowa,19165,1989,0.983158897,1,15,3,171.2,6,2336
Iowa,19165,1990,0.983158897,1,11,2,170.7,9,2405
Iowa,19165,1991,0.983158897,0,9,0,171,6,2523
Iowa,19165,1992,0.983158897,0,10,0,178.3,4,2642
Iowa,19165,1993,0.983158897,1,10,1,178.7,4,2768
Iowa,19165,1994,0.983158897,2,15,1,181.9,7,2738
Iowa,19165,1995,0.983158897,,13,6,204.8,7,2778
Iowa,19165,1996,0.983067211,5,14,4,183.4,14,2581
Iowa,19165,1997,0.983067211,5,15,10,185,7,2569
Iowa,19165,1998,0.983067211,7,11,8,181.4,8,2508
Iowa,19165,1999,0.983067211,3,12,5,182.9,7,2690
Iowa,19165,2000,0.983067211,,8,6,176.9,10,2444
Iowa,19167,1986,0.953659462,,,,280.8,,
Iowa,19167,1987,0.953659462,8,44,3,276.9,3,3761
Iowa,19167,1988,0.953659462,11,32,4,227.7,9,3846
Iowa,19167,1989,0.953659462,6,38,4,290.6,8,3819
Iowa,19167,1990,0.953659462,13,38,4,287.1,10,3932
Iowa,19167,1991,0.953659462,8,31,4,280,19,3758
Iowa,19167,1992,0.953659462,11,39,6,287.6,19,4113
Iowa,19167,1993,0.953659462,15,54,15,292.1,20,4172
Iowa,19167,1994,0.953659462,12,42,12,281.3,35,4165
Iowa,19167,1995,0.953659462,,38,9,294.8,51,4207
Iowa,19167,1996,0.947786743,18,44,17,286.1,67,4215
Iowa,19167,1997,0.947786743,16,40,20,297.4,93,4123
Iowa,19167,1998,0.947786743,16,36,16,295.2,114,4137
Iowa,19167,1999,0.947786743,20,40,29,295.6,155,4175
Iowa,19167,2000,0.947786743,,41,33,307.5,201,3903
Iowa,19169,1986,0.889001853,,,,576.2,,
Iowa,19169,1987,0.889001853,8,364,124,592,91,9210
Iowa,19169,1988,0.889001853,12,410,128,502.2,118,9199
Iowa,19169,1989,0.889001853,17,449,145,596.3,121,9273
Iowa,19169,1990,0.889001853,18,456,165,605.3,127,9435
Iowa,19169,1991,0.889001853,12,427,155,623,143,9765
Iowa,19169,1992,0.889001853,16,453,178,656.1,111,10323
Iowa,19169,1993,0.889001853,16,459,207,639.3,130,9920
Iowa,19169,1994,0.889001853,34,471,239,665.5,157,10162
Iowa,19169,1995,0.889001853,,443,257,662.7,180,10211
Iowa,19169,1996,0.876079777,30,465,252,696.1,147,10188
Iowa,19169,1997,0.876079777,27,488,263,708.5,173,10090
Iowa,19169,1998,0.876079777,23,470,263,718,176,10106
Iowa,19169,1999,0.876079777,37,493,287,719.8,173,10453
Iowa,19169,2000,0.876079777,,481,286,685.1,176,9867
Iowa,19171,1986,0.893669917,,,,243.8,,
Iowa,19171,1987,0.893669917,198,25,3,243.1,28,3139
Iowa,19171,1988,0.893669917,227,20,5,198.5,32,3077
Iowa,19171,1989,0.893669917,237,30,6,238.9,38,3004
Iowa,19171,1990,0.893669917,174,29,12,238.1,31,3018
Iowa,19171,1991,0.893669917,188,23,12,239,63,3017
Iowa,19171,1992,0.893669917,183,27,17,255.3,87,3296
Iowa,19171,1993,0.893669917,214,23,9,223.4,79,2867
Iowa,19171,1994,0.893669917,179,18,12,222,98,2846
Iowa,19171,1995,0.893669917,,18,17,226.4,131,2765
Iowa,19171,1996,0.873641759,212,18,19,232.4,150,2716
Iowa,19171,1997,0.873641759,219,22,19,230.2,177,2685
Iowa,19171,1998,0.873641759,211,23,18,257.2,193,3058
Iowa,19171,1999,0.873641759,255,20,16,256.2,195,3109
Iowa,19171,2000,0.873641759,,19,25,253.4,194,2970
Iowa,19173,1986,0.95945236,,,,127.8,,
Iowa,19173,1987,0.95945236,0,9,1,128.4,0,1499
Iowa,19173,1988,0.95945236,1,7,4,94.5,3,1466
Iowa,19173,1989,0.95945236,0,11,4,114.8,4,1374
Iowa,19173,1990,0.95945236,0,9,3,117.3,0,1362
Iowa,19173,1991,0.95945236,0,9,3,116,4,1291
Iowa,19173,1992,0.95945236,0,11,4,114.2,13,1267
Iowa,19173,1993,0.95945236,0,10,5,108.8,17,1294
Iowa,19173,1994,0.95945236,0,7,4,114.2,19,1300
Iowa,19173,1995,0.95945236,,11,4,96.8,44,1294
Iowa,19173,1996,0.952951415,1,13,11,100.6,39,1278
Iowa,19173,1997,0.952951415,0,18,4,97.8,46,1267
Iowa,19173,1998,0.952951415,0,13,5,102,61,1249
Iowa,19173,1999,0.952951415,0,12,3,115.3,75,1265
Iowa,19173,2000,0.952951415,,13,3,127.4,67,1139
Iowa,19175,1986,0.982430979,,,,167.3,,
Iowa,19175,1987,0.982430979,2,17,0,163.3,3,2446
Iowa,19175,1988,0.982430979,0,13,0,109.8,2,2456
Iowa,19175,1989,0.982430979,0,15,2,164.6,1,2443
Iowa,19175,1990,0.982430979,1,12,2,166,3,2373
Iowa,19175,1991,0.982430979,0,9,3,164,3,2387
Iowa,19175,1992,0.982430979,2,8,1,161.7,2,2320
Iowa,19175,1993,0.982430979,0,1,1,159.8,1,2352
Iowa,19175,1994,0.982430979,2,4,6,160.3,1,2252
Iowa,19175,1995,0.982430979,,7,6,157.4,10,2199
Iowa,19175,1996,0.98180695,3,8,10,157.7,13,2217
Iowa,19175,1997,0.98180695,6,8,16,159.5,11,2198
Iowa,19175,1998,0.98180695,5,10,15,162,9,2193
Iowa,19175,1999,0.98180695,6,5,13,172.2,21,2112
Iowa,19175,2000,0.98180695,,3,11,128.2,15,2082
Iowa,19177,1986,0.983930751,,,,104.1,,
Iowa,19177,1987,0.983930751,1,7,1,106,0,1464
Iowa,19177,1988,0.983930751,0,7,2,63.4,0,1436
Iowa,19177,1989,0.983930751,0,8,2,102.1,1,1411
Iowa,19177,1990,0.983930751,0,7,2,106.1,0,1414
Iowa,19177,1991,0.983930751,0,7,0,116,1,1423
Iowa,19177,1992,0.983930751,0,7,1,106.6,4,1434
Iowa,19177,1993,0.983930751,0,10,2,108.9,4,1460
Iowa,19177,1994,0.983930751,2,3,2,105.2,1,1487
Iowa,19177,1995,0.983930751,,2,0,103.5,6,1444
Iowa,19177,1996,0.984648464,1,8,2,103.4,6,1431
Iowa,19177,1997,0.984648464,2,7,3,101.7,4,1452
Iowa,19177,1998,0.984648464,1,8,2,111.3,5,1405
Iowa,19177,1999,0.984648464,2,7,7,114.5,9,1380
Iowa,19177,2000,0.984648464,,4,7,118.4,1,1358
Iowa,19179,1986,0.95102705,,,,416.9,,
Iowa,19179,1987,0.95102705,5,43,87,415.2,7,6653
Iowa,19179,1988,0.95102705,2,38,74,311.7,8,6490
Iowa,19179,1989,0.95102705,4,47,85,421.8,17,6403
Iowa,19179,1990,0.95102705,5,51,82,393.4,10,6389
Iowa,19179,1991,0.95102705,5,61,80,409,29,6567
Iowa,19179,1992,0.95102705,8,57,84,396.4,26,6602
Iowa,19179,1993,0.95102705,11,70,93,386.8,40,6496
Iowa,19179,1994,0.95102705,12,62,84,390.5,38,6456
Iowa,19179,1995,0.95102705,,68,88,383.9,45,6367
Iowa,19179,1996,0.944549404,17,92,85,396.7,64,6453
Iowa,19179,1997,0.944549404,26,92,108,404.8,100,6385
Iowa,19179,1998,0.944549404,38,96,93,408.8,101,6257
Iowa,19179,1999,0.944549404,37,92,102,415.6,134,6399
Iowa,19179,2000,0.944549404,,91,106,424.4,249,6074
Iowa,19181,1986,0.965078059,,,,428.9,,
Iowa,19181,1987,0.965078059,9,42,32,426.9,14,7070
Iowa,19181,1988,0.965078059,8,41,32,406.2,14,6904
Iowa,19181,1989,0.965078059,8,49,34,444.8,25,6838
Iowa,19181,1990,0.965078059,9,55,33,450.4,29,6920
Iowa,19181,1991,0.965078059,3,57,27,459,26,7161
Iowa,19181,1992,0.965078059,7,51,35,467.5,29,7165
Iowa,19181,1993,0.965078059,8,58,46,477.2,26,7400
Iowa,19181,1994,0.965078059,11,52,42,504.2,40,7515
Iowa,19181,1995,0.965078059,,45,44,513.1,50,7570
Iowa,19181,1996,0.966001778,11,46,38,513,38,7526
Iowa,19181,1997,0.966001778,16,55,50,538.8,62,7533
Iowa,19181,1998,0.966001778,16,60,47,522.6,67,7429
Iowa,19181,1999,0.966001778,11,61,49,524.6,56,7804
Iowa,19181,2000,0.966001778,,74,57,534.3,69,7484
Iowa,19183,1986,0.945198236,,,,224.3,,
Iowa,19183,1987,0.945198236,2,15,6,216,8,3381
Iowa,19183,1988,0.945198236,1,19,8,188.5,11,3363
Iowa,19183,1989,0.945198236,3,18,16,219.5,16,3312
Iowa,19183,1990,0.945198236,0,11,26,223.1,26,3329
Iowa,19183,1991,0.945198236,2,11,33,215,50,3396
Iowa,19183,1992,0.945198236,2,8,41,211,48,3315
Iowa,19183,1993,0.945198236,1,14,39,220.7,66,3366
Iowa,19183,1994,0.945198236,1,14,49,230.6,72,3454
Iowa,19183,1995,0.945198236,,14,48,234.5,80,3335
Iowa,19183,1996,0.945198236,0,17,43,229.3,107,3378
Iowa,19183,1997,0.945198236,1,15,39,244.9,119,3403
Iowa,19183,1998,0.945198236,0,19,40,243.5,114,3348
Iowa,19183,1999,0.945198236,4,17,43,263.6,130,3489
Iowa,19183,2000,0.945198236,,15,47,266.5,148,3300
Iowa,19184,1986,0.984138955,,,,0,,
Iowa,19184,1987,0.984138955,0,0,0,0,0,0
Iowa,19184,1988,0.984138955,0,0,0,0,0,0
Iowa,19184,1989,0.984138955,0,0,0,0,0,0
Iowa,19184,1990,0.984138955,0,0,0,0,0,0
Iowa,19184,1991,0.984138955,0,0,0,0,0,0
Iowa,19184,1992,0.984138955,0,0,0,0,0,0
Iowa,19184,1993,0.984138955,0,1,0,9.7,0,106
Iowa,19184,1994,0.984138955,0,0,0,0,0,0
Iowa,19184,1995,0.984138955,,0,0,0,0,0
Iowa,19185,1986,0.977530647,,,,85.1,,
Iowa,19185,1987,0.977530647,0,15,2,85.1,0,1198
Iowa,19185,1988,0.977530647,1,10,1,53.8,1,1195
Iowa,19185,1989,0.977530647,0,10,1,96.8,3,1191
Iowa,19185,1990,0.977530647,0,11,1,94.4,2,1238
Iowa,19185,1991,0.977530647,1,12,1,102,2,1281
