CID,Race,State,HHI,Students,coll_mean,kfr_top01_mean,kfr_top20_mean,lpov_nbh_mean,par_rank_mean,proginc_mean
26151,Hispanic,Michigan,0.9340708019333334,271.5,0.1638996,-0.00028743,0.11474792,0.25944123,0.43233258,
26151,Native American,Michigan,0.9340708019333334,24.25,,-0.003620174,0.058684926,0.57271677,0.49785748,
26151,White,Michigan,0.9340708019333334,8268.714285714286,0.24695131,0.006328481,0.18986937,0.33397716,0.52534717,0.032991368
26153,Asian,Michigan,0.7662871545000001,8.214285714285714,,,,,,
26153,Black,Michigan,0.7662871545000001,0.42857142857142855,,,,,,
26153,Hispanic,Michigan,0.7662871545000001,4.5,,,,,,
26153,Native American,Michigan,0.7662871545000001,164.16666666666666,,-0.005049241,0.050094504,0.16931257,0.42386726,
26153,White,Michigan,0.7662871545000001,1093.857142857143,0.33066949,0.001697939,0.16110264,0.29014125,0.51362747,0.014733658
26155,Asian,Michigan,0.9464684346333334,66.71428571428571,,0.001685764,0.32597566,0.58290631,0.54786921,
26155,Black,Michigan,0.9464684346333334,47.357142857142854,,-0.003892316,0.063444763,0.33285668,0.53979135,
26155,Hispanic,Michigan,0.9464684346333334,171.92857142857142,0.24727358,0.006985734,0.15551212,0.34616834,0.56850499,-0.001629343
26155,Native American,Michigan,0.9464684346333334,55.916666666666664,,-0.00186337,0.13823496,0.4806672,0.60916412,
26155,White,Michigan,0.9464684346333334,14347.5,0.30773094,0.004272603,0.18695129,0.41886619,0.58796936,0.022143885
26157,Asian,Michigan,0.9105546066000001,48.92857142857143,,0.002776886,0.27920756,0.65547019,0.6111173,
26157,Black,Michigan,0.9105546066000001,157.07142857142858,,0.011388561,0.072609954,0.2596637,0.55223042,
26157,Hispanic,Michigan,0.9105546066000001,282.7142857142857,0.19208488,0.007365715,0.15700772,0.30459216,0.51099068,-0.003262491
26157,Native American,Michigan,0.9105546066000001,36.333333333333336,,0.000892557,0.05614366,0.1318741,0.50274146,
26157,White,Michigan,0.9105546066000001,11813.214285714286,0.26906008,0.003113978,0.18458456,0.35957137,0.56234837,0.024663227
26159,Asian,Michigan,0.7196071822666668,75.35714285714286,,0.005467011,0.15274382,0.61788791,0.679187,
26159,Black,Michigan,0.7196071822666668,1371.357142857143,0.069289736,0.004552701,0.045398839,0.20529476,0.31758672,0.089608431
26159,Hispanic,Michigan,0.7196071822666668,1307.7857142857142,0.095558397,0.002385755,0.069961764,0.21534695,0.36133599,0.007986636
26159,Native American,Michigan,0.7196071822666668,109.83333333333333,,-0.004511363,0.060014494,0.1225056,0.40911815,
26159,White,Michigan,0.7196071822666668,13994.42857142857,0.28095868,0.005709148,0.17418075,0.33431536,0.54749542,0.027720833
26161,Asian,Michigan,0.6803645893333333,1599.642857142857,0.68928784,0.055909194,0.47922078,0.64644843,0.65345526,3.58402e-05
26161,Black,Michigan,0.6803645893333333,7223.142857142857,0.28792727,0.003079586,0.076776363,0.29359311,0.48448575,0.027378166
26161,Hispanic,Michigan,0.6803645893333333,619.1428571428571,0.36825842,0.01826394,0.21834376,0.51310587,0.63997865,0.016781986
26161,Native American,Michigan,0.6803645893333333,126.75,,0.005299266,0.095679536,0.47758678,0.54114813,
26161,White,Michigan,0.6803645893333333,31167.35714285714,0.54794413,0.019357277,0.29664755,0.61993569,0.73233765,0.021465819
26163,Asian,Michigan,0.8531893865666667,4033.285714285714,0.57038033,0.041278895,0.33876905,0.59996003,0.55592561,0.005541698
26163,Black,Michigan,0.8531893865666667,174484.07142857142,0.18373789,0.000845393,0.04291926,0.22965384,0.38183051,0.06529218
26163,Hispanic,Michigan,0.8531893865666667,7450.142857142857,0.25019762,0.004431593,0.12955308,0.41935679,0.49843642,0.036076661
26163,Native American,Michigan,0.8531893865666667,1457.6666666666667,0.21226387,0.004991752,0.088381976,0.42712557,0.51944292,0.038010202
26163,White,Michigan,0.8531893865666667,158444.57142857142,0.41264838,0.010651579,0.24529371,0.61478776,0.65502965,0.018420814
26165,Asian,Michigan,0.9600493039666668,36.42857142857143,,,,,,
26165,Black,Michigan,0.9600493039666668,23.857142857142858,,0.007210793,0.13786063,0.17515993,0.54990405,
26165,Hispanic,Michigan,0.9600493039666668,36.214285714285715,,0.045398407,0.083314128,0.29781789,0.4356702,
26165,Native American,Michigan,0.9600493039666668,29.0,,,,,,
26165,White,Michigan,0.9600493039666668,5469.571428571428,0.26984596,0.005275886,0.16752484,0.27237999,0.50537622,0.04356385
27001,Asian,Minnesota,0.8978750810666667,13.642857142857142,,,,,,
27001,Black,Minnesota,0.8978750810666667,6.857142857142857,,,,,,
27001,Hispanic,Minnesota,0.8978750810666667,10.785714285714286,,,,,,
27001,Native American,Minnesota,0.8978750810666667,81.08333333333333,,-0.002138562,0.16340412,0.30063215,0.29298496,
27001,White,Minnesota,0.8978750810666667,2174.8571428571427,0.22443706,0.009551259,0.22821821,0.46713519,0.4858689,0.028377134
27003,Asian,Minnesota,0.8765277055000001,1297.857142857143,0.50627202,0.011948281,0.27992946,0.69367343,0.5743252,0.038422298
27003,Black,Minnesota,0.8765277055000001,979.2857142857143,0.2678124,0.004659006,0.10695027,0.46107468,0.39633626,0.10270106
27003,Hispanic,Minnesota,0.8765277055000001,614.2857142857143,0.21594329,0.003955797,0.16611163,0.60400802,0.56208718,0.046108719
27003,Native American,Minnesota,0.8765277055000001,698.0,0.16018942,-0.000400134,0.079759546,0.54923207,0.48483083,
27003,White,Minnesota,0.8765277055000001,53003.57142857143,0.35129389,0.0078034,0.28457609,0.73972756,0.66306406,0.025733469
27005,Asian,Minnesota,0.8356152346333334,38.57142857142857,,,,,,
27005,Black,Minnesota,0.8356152346333334,17.285714285714285,,,,,,
27005,Hispanic,Minnesota,0.8356152346333334,28.285714285714285,,0.000336977,0.16056599,0.55383915,0.40618566,
27005,Native American,Minnesota,0.8356152346333334,428.4166666666667,0.15556997,-0.000262915,0.043959726,0.24995486,0.32030931,0.056528483
27005,White,Minnesota,0.8356152346333334,4429.928571428572,0.29822019,0.008805566,0.26094934,0.54567301,0.51007634,0.02567016
27007,Asian,Minnesota,0.8024876789666667,55.142857142857146,,0.003398187,0.30983526,0.62276787,0.61144722,
27007,Black,Minnesota,0.8024876789666667,42.214285714285715,,,,,,
27007,Hispanic,Minnesota,0.8024876789666667,45.07142857142857,,0.02575711,0.20732023,0.34975973,0.48146909,
27007,Native American,Minnesota,0.8024876789666667,1888.8333333333333,0.095389277,0.005514779,0.048770022,0.19835718,0.31460926,0.12210081
27007,White,Minnesota,0.8024876789666667,5725.142857142857,0.332459,0.007107674,0.25117987,0.47623742,0.53359896,0.026409917
27009,Asian,Minnesota,0.9468585627,25.714285714285715,,-0.003756025,0.17203864,0.68766057,0.53109938,
27009,Black,Minnesota,0.9468585627,16.0,,0.00335036,0.005936084,0.25340125,0.24216385,
27009,Hispanic,Minnesota,0.9468585627,13.785714285714286,,0.002697241,0.093198694,0.52019852,0.4711625,
27009,Native American,Minnesota,0.9468585627,11.083333333333334,,,,,,
27009,White,Minnesota,0.9468585627,4775.857142857143,0.28819633,0.003921486,0.26468614,0.70968002,0.57119149,0.025913971
27011,Asian,Minnesota,0.9020924442999999,6.428571428571429,,,,,,
27011,Black,Minnesota,0.9020924442999999,3.0,,,,,,
27011,Hispanic,Minnesota,0.9020924442999999,2.9285714285714284,,,,,,
27011,Native American,Minnesota,0.9020924442999999,24.416666666666668,,,,,,
27011,White,Minnesota,0.9020924442999999,1249.5714285714287,0.23692918,0.015354691,0.30724186,0.48636755,0.45621243,0.009558988
27013,Asian,Minnesota,0.9219639909333334,175.35714285714286,,0.00124346,0.24902149,0.41358638,0.55457002,
27013,Black,Minnesota,0.9219639909333334,97.35714285714286,,-0.00065176,0.11355484,0.47885689,0.34011301,
27013,Hispanic,Minnesota,0.9219639909333334,125.64285714285714,,0.000170934,0.13774998,0.57049459,0.46500877,
27013,Native American,Minnesota,0.9219639909333334,20.666666666666668,,,,,,
27013,White,Minnesota,0.9219639909333334,9558.92857142857,0.36060128,0.008057475,0.2625047,0.6221779,0.60027748,0.040187445
27015,Asian,Minnesota,0.9265732869666667,36.785714285714285,,,,,,
27015,Black,Minnesota,0.9265732869666667,18.857142857142858,,,,,,
27015,Hispanic,Minnesota,0.9265732869666667,111.92857142857143,,-0.000778549,0.11431523,0.40581709,0.4554114,
27015,Native American,Minnesota,0.9265732869666667,7.416666666666667,,,,,,
27015,White,Minnesota,0.9265732869666667,4230.357142857143,0.39388779,0.010312505,0.29242173,0.60636103,0.57712311,0.012685007
27017,Asian,Minnesota,0.8724518120333333,37.0,,,,,,
27017,Black,Minnesota,0.8724518120333333,18.714285714285715,,,,,,
27017,Hispanic,Minnesota,0.8724518120333333,16.142857142857142,,0.02262756,0.20589918,0.56093878,0.5291003,
27017,Native American,Minnesota,0.8724518120333333,440.9166666666667,0.12336792,-0.000968132,0.065981477,0.15173158,0.38536927,0.044555377
27017,White,Minnesota,0.8724518120333333,5941.214285714285,0.34156275,0.004874538,0.24896483,0.45760456,0.58941501,0.027343893
27019,Asian,Minnesota,0.9295182993333334,147.71428571428572,0.34698588,0.000407799,0.32111046,0.68621331,0.68659776,
27019,Black,Minnesota,0.9295182993333334,37.714285714285715,,0.007937062,0.16268583,0.62719935,0.53179091,
27019,Hispanic,Minnesota,0.9295182993333334,125.21428571428571,0.25454322,0.00046148,0.23909272,0.54727161,0.53621501,
27019,Native American,Minnesota,0.9295182993333334,18.833333333333332,,-0.006508496,0.074482471,0.58174467,0.57702255,
27019,White,Minnesota,0.9295182993333334,8475.285714285714,0.4262653,0.017176688,0.35685319,0.7610746,0.71059752,0.007107463
27021,Asian,Minnesota,0.7777088193666667,15.928571428571429,,,,,,
27021,Black,Minnesota,0.7777088193666667,7.642857142857143,,,,,,
27021,Hispanic,Minnesota,0.7777088193666667,12.785714285714286,,0.000277351,0.076116674,0.48404899,0.40980724,
27021,Native American,Minnesota,0.7777088193666667,967.5,0.005994648,-0.000298147,0.037916802,0.18478116,0.27865973,0.073090896
27021,White,Minnesota,0.7777088193666667,2463.285714285714,0.21717258,0.006482934,0.20309269,0.44926044,0.49233997,0.025189558
27023,Asian,Minnesota,0.9303541702666667,19.071428571428573,,,,,,
27023,Black,Minnesota,0.9303541702666667,7.571428571428571,,,,,,
27023,Hispanic,Minnesota,0.9303541702666667,50.42857142857143,,0.000262794,0.120969,0.23249441,0.3657985,
27023,Native American,Minnesota,0.9303541702666667,9.75,,-0.00283616,0.035345327,0.34303007,0.45602393,
27023,White,Minnesota,0.9303541702666667,2565.6428571428573,0.30890188,0.009376293,0.23827547,0.53554899,0.5547263,0.000289813
27025,Asian,Minnesota,0.9469459220333333,63.42857142857143,,0.004015244,0.25192109,0.65953463,0.58248818,
27025,Black,Minnesota,0.9469459220333333,32.785714285714285,,-0.000241991,0.11131827,0.47724012,0.59222722,
27025,Hispanic,Minnesota,0.9469459220333333,34.214285714285715,,0.002740655,0.18161993,0.63864213,0.55828691,
27025,Native American,Minnesota,0.9469459220333333,23.833333333333332,,0.005335265,0.051490817,0.56526417,0.34228691,
27025,White,Minnesota,0.9469459220333333,6839.928571428572,0.32556888,0.004517547,0.27215827,0.72602147,0.61597502,0.015894111
27027,Asian,Minnesota,0.8221340522666668,100.64285714285714,,-0.006942189,0.12606153,0.63164008,0.54786187,
27027,Black,Minnesota,0.8221340522666668,51.785714285714285,,0.002756756,0.011319024,0.42945358,0.52867335,
27027,Hispanic,Minnesota,0.8221340522666668,511.5,0.12614699,-0.000406004,0.044587363,0.30765587,0.27457401,
27027,Native American,Minnesota,0.8221340522666668,173.91666666666666,,-0.000707992,0.054088347,0.4536832,0.30912736,
27027,White,Minnesota,0.8221340522666668,8130.071428571428,0.41604826,0.01275209,0.29364526,0.56366944,0.59587246,0.013178887
27029,Asian,Minnesota,0.8369421531666668,6.928571428571429,,,,,,
27029,Black,Minnesota,0.8369421531666668,1.7857142857142858,,,,,,
27029,Hispanic,Minnesota,0.8369421531666668,6.5,,,,,,
27029,Native American,Minnesota,0.8369421531666668,208.75,,0.000257547,0.046954948,0.083541811,0.21384673,
27029,White,Minnesota,0.8369421531666668,1555.642857142857,0.22009251,0.01128277,0.25887084,0.32821405,0.44967449,0.031711951
27031,Asian,Minnesota,0.8199112268000001,9.428571428571429,,,,,,
27031,Black,Minnesota,0.8199112268000001,1.9285714285714286,,,,,,
27031,Hispanic,Minnesota,0.8199112268000001,1.0,,,,,,
27031,Native American,Minnesota,0.8199112268000001,70.41666666666667,,,,,,
27031,White,Minnesota,0.8199112268000001,614.3571428571429,0.30961776,0.006115187,0.19074352,0.60800195,0.5558278,0.003123278
27033,Asian,Minnesota,0.9152658661,82.35714285714286,,0.00156019,0.055838343,0.58191895,0.37405893,
27033,Black,Minnesota,0.9152658661,10.357142857142858,,,,,,
27033,Hispanic,Minnesota,0.9152658661,52.42857142857143,,7.89245e-05,0.14073814,0.48747417,0.29900935,
27033,Native American,Minnesota,0.9152658661,8.083333333333334,,,,,,
27033,White,Minnesota,0.9152658661,2500.5,0.35692668,0.003552194,0.25750569,0.59715909,0.51354426,0.015256561
27035,Asian,Minnesota,0.9384915598,58.142857142857146,,-0.003132684,0.18560055,0.61860788,0.58208919,
27035,Black,Minnesota,0.9384915598,50.642857142857146,,,,,,
27035,Hispanic,Minnesota,0.9384915598,43.285714285714285,,0.005087376,0.16866954,0.46662056,0.45486206,
27035,Native American,Minnesota,0.9384915598,74.41666666666667,,-0.000717948,0.015983896,0.37325239,0.41583994,
27035,White,Minnesota,0.9384915598,9197.285714285714,0.27419955,0.008672538,0.22892334,0.53167337,0.55079043,0.020755989
27037,Asian,Minnesota,0.840668906,1920.5,0.53834599,0.012113107,0.30344087,0.70585197,0.60434389,0.000533793
27037,Black,Minnesota,0.840668906,1566.2857142857142,0.27006242,0.000901756,0.13193488,0.52672571,0.47468299,0.075065345
27037,Hispanic,Minnesota,0.840668906,1067.5714285714287,0.28192651,0.006547312,0.20643455,0.65387732,0.56654769,0.036692087
27037,Native American,Minnesota,0.840668906,201.08333333333334,0.003278228,0.000209318,0.15735221,0.51628357,0.57765728,
27037,White,Minnesota,0.840668906,55899.78571428572,0.48207977,0.013131406,0.35416308,0.7503342,0.72350252,0.015251366
27039,Asian,Minnesota,0.9538399013666667,23.357142857142858,,,,,,
27039,Black,Minnesota,0.9538399013666667,7.214285714285714,,,,,,
27039,Hispanic,Minnesota,0.9538399013666667,38.357142857142854,,0.0052008,0.06698209,0.66509527,0.42685255,
27039,Native American,Minnesota,0.9538399013666667,4.5,,,,,,
27039,White,Minnesota,0.9538399013666667,3020.1428571428573,0.38463685,0.008002803,0.29581571,0.79066986,0.63054597,0.009723457
27041,Asian,Minnesota,0.9518349606333334,41.214285714285715,,0.002531737,0.43430245,0.70140314,0.5637908,
27041,Black,Minnesota,0.9518349606333334,14.357142857142858,,,,,,
27041,Hispanic,Minnesota,0.9518349606333334,18.071428571428573,,-0.000523314,0.28495187,0.3860535,0.45105714,
27041,Native American,Minnesota,0.9518349606333334,12.166666666666666,,,,,,
27041,White,Minnesota,0.9518349606333334,6038.071428571428,0.34162194,0.014656068,0.29128662,0.62129027,0.55970651,0.015039142
27043,Asian,Minnesota,0.8988173511333334,21.642857142857142,,,,,,
27043,Black,Minnesota,0.8988173511333334,10.142857142857142,,,,,,
27043,Hispanic,Minnesota,0.8988173511333334,115.28571428571429,,0.001902187,0.15454416,0.53711361,0.30712137,
27043,Native American,Minnesota,0.8988173511333334,5.166666666666667,,,,,,
27043,White,Minnesota,0.8988173511333334,2797.8571428571427,0.41552043,0.008849257,0.25835967,0.68906766,0.51531398,0.005100646
27045,Asian,Minnesota,0.9392044983000001,20.928571428571427,,,,,,
27045,Black,Minnesota,0.9392044983000001,2.357142857142857,,,,,,
27045,Hispanic,Minnesota,0.9392044983000001,16.642857142857142,,0.001691779,0.15998542,0.66196108,0.48371217,
27045,Native American,Minnesota,0.9392044983000001,9.333333333333334,,,,,,
27045,White,Minnesota,0.9392044983000001,3314.3571428571427,0.3340129,0.004520501,0.26695314,0.57372695,0.51235873,0.016116856
27047,Asian,Minnesota,0.8888480540333333,45.07142857142857,,0.003957261,0.3771961,0.62495065,0.52225107,
27047,Black,Minnesota,0.8888480540333333,10.0,,,,,,
27047,Hispanic,Minnesota,0.8888480540333333,331.85714285714283,0.19957224,-0.000172724,0.12933722,0.47045353,0.34290403,0.092201784
27047,Native American,Minnesota,0.8888480540333333,5.583333333333333,,,,,,
27047,White,Minnesota,0.8888480540333333,4954.857142857143,0.33974153,0.006517209,0.2361929,0.62859261,0.53652751,0.022568354
27049,Asian,Minnesota,0.9318615162333334,94.35714285714286,,-0.003956241,0.34446114,0.63858491,0.5944041,
27049,Black,Minnesota,0.9318615162333334,49.857142857142854,,0.079065591,0.12415678,0.40540555,0.41416687,
27049,Hispanic,Minnesota,0.9318615162333334,51.285714285714285,,0.000387743,0.048999835,0.70678651,0.53858727,
27049,Native American,Minnesota,0.9318615162333334,95.75,,0.001691147,0.62943292,0.62206477,0.78998429,
27049,White,Minnesota,0.9318615162333334,7646.785714285715,0.37274009,0.009560936,0.31827179,0.74300504,0.62913245,0.019533092
27051,Asian,Minnesota,0.9310845524333334,7.785714285714286,,,,,,
27051,Black,Minnesota,0.9310845524333334,3.5,,,,,,
27051,Hispanic,Minnesota,0.9310845524333334,6.142857142857143,,,,,,
27051,Native American,Minnesota,0.9310845524333334,7.166666666666667,,,,,,
27051,White,Minnesota,0.9310845524333334,1352.2857142857142,0.32633647,0.007124564,0.26874509,0.53552836,0.49298134,0.012440053
27053,Asian,Minnesota,0.6875254252,9618.357142857143,0.47772875,0.018883761,0.24639881,0.59701025,0.54233497,0.018171333
27053,Black,Minnesota,0.6875254252,21432.571428571428,0.18108708,0.002457318,0.061205585,0.35984176,0.3230468,0.090994038
27053,Hispanic,Minnesota,0.6875254252,3378.4285714285716,0.3363947,0.008122285,0.16293164,0.50749499,0.51760346,0.036702394
27053,Native American,Minnesota,0.6875254252,3374.25,0.14142893,0.004538025,0.052306455,0.35982528,0.37648591,0.097762197
27053,White,Minnesota,0.6875254252,107234.85714285714,0.52830064,0.020984378,0.34762171,0.69350362,0.71904546,0.017936541
27055,Asian,Minnesota,0.9669693321333334,26.785714285714285,,,,,,
27055,Black,Minnesota,0.9669693321333334,18.428571428571427,,,,,,
27055,Hispanic,Minnesota,0.9669693321333334,5.142857142857143,,0.005399359,0.32163009,0.68068779,0.64395601,
27055,Native American,Minnesota,0.9669693321333334,5.583333333333333,,,,,,
27055,White,Minnesota,0.9669693321333334,3398.714285714286,0.35710591,0.009051521,0.25154021,0.6861167,0.57596254,0.016607529
27057,Asian,Minnesota,0.8633936263,9.571428571428571,,,,,,
27057,Black,Minnesota,0.8633936263,7.928571428571429,,,,,,
27057,Hispanic,Minnesota,0.8633936263,9.071428571428571,,0.000889062,0.13212384,0.31555843,0.35573304,
27057,Native American,Minnesota,0.8633936263,139.66666666666666,,-0.003085885,0.095003158,0.35112521,0.28235483,
27057,White,Minnesota,0.8633936263,2644.6428571428573,0.25472268,0.007762894,0.20191333,0.58057046,0.48290595,0.04043033
27059,Asian,Minnesota,0.9257804916666666,50.92857142857143,,0.000345634,0.060341023,0.60763144,0.70927507,
27059,Black,Minnesota,0.9257804916666666,26.5,,-0.011795989,0.21170565,0.65091795,0.58433205,
27059,Hispanic,Minnesota,0.9257804916666666,30.571428571428573,,0.000785914,0.12761723,0.6070143,0.47095463,
27059,Native American,Minnesota,0.9257804916666666,26.666666666666668,,0.005483753,0.10161705,0.42286962,0.4825969,
27059,White,Minnesota,0.9257804916666666,5441.285714285715,0.27625161,0.005294434,0.2383341,0.65568382,0.59359688,0.018488135
27061,Asian,Minnesota,0.8393130955,34.07142857142857,,,,,,
27061,Black,Minnesota,0.8393130955,25.857142857142858,,,,,,
27061,Hispanic,Minnesota,0.8393130955,34.642857142857146,,0.000709214,0.23652974,0.50881588,0.48430786,
27061,Native American,Minnesota,0.8393130955,475.0,0.14001285,-0.001439776,0.027822956,0.16566898,0.33189493,0.012525792
27061,White,Minnesota,0.8393130955,7018.357142857143,0.3732903,0.008209073,0.25552452,0.45412061,0.56017804,0.01920438
27063,Asian,Minnesota,0.9140603442999999,62.142857142857146,,0.00256896,-0.000479482,0.42458871,0.44948244,
27063,Black,Minnesota,0.9140603442999999,3.857142857142857,,,,,,
27063,Hispanic,Minnesota,0.9140603442999999,31.571428571428573,,-0.003805425,0.067364872,0.3355526,0.22656581,
27063,Native American,Minnesota,0.9140603442999999,1.3333333333333333,,,,,,
27063,White,Minnesota,0.9140603442999999,1929.7142857142858,0.36019921,0.004572436,0.2661303,0.62266034,0.49676907,0.021429742
27065,Asian,Minnesota,0.9401990764666668,22.571428571428573,,,,,,
27065,Black,Minnesota,0.9401990764666668,8.928571428571429,,,,,,
27065,Hispanic,Minnesota,0.9401990764666668,14.857142857142858,,-0.006910647,0.2002577,0.26799488,0.47909126,
27065,Native American,Minnesota,0.9401990764666668,23.833333333333332,,,,,,
27065,White,Minnesota,0.9401990764666668,2584.0,0.17350432,0.002374271,0.23938112,0.38222682,0.50442165,0.030709822
27067,Asian,Minnesota,0.8194748362666666,48.07142857142857,,0.005557862,0.20783448,0.54496503,0.57533228,
27067,Black,Minnesota,0.8194748362666666,48.07142857142857,,0.001643881,0.10052978,0.45495439,0.49118999,
27067,Hispanic,Minnesota,0.8194748362666666,626.6428571428571,0.1306258,9.98404e-05,0.051259577,0.33514068,0.28329957,0.021867458
27067,Native American,Minnesota,0.8194748362666666,34.416666666666664,,,,,,
27067,White,Minnesota,0.8194748362666666,6178.5,0.38997167,0.008808818,0.2953712,0.67881477,0.58849746,0.012026554
27069,Asian,Minnesota,0.9565061959,5.428571428571429,,,,,,
27069,Black,Minnesota,0.9565061959,1.2142857142857142,,,,,,
27069,Hispanic,Minnesota,0.9565061959,15.571428571428571,,,,,,
27069,Native American,Minnesota,0.9565061959,1.9166666666666667,,,,,,
27069,White,Minnesota,0.9565061959,1064.7857142857142,0.3675403,0.007777665,0.29003614,0.7222743,0.48931628,-0.002910748
27071,Asian,Minnesota,0.9208481847666667,7.142857142857143,,,,,,
27071,Black,Minnesota,0.9208481847666667,5.642857142857143,,,,,,
27071,Hispanic,Minnesota,0.9208481847666667,9.0,,0.026339764,0.31227401,0.50823909,0.45732298,
27071,Native American,Minnesota,0.9208481847666667,118.58333333333333,,0.004078474,0.000593945,0.26264232,0.33201909,
27071,White,Minnesota,0.9208481847666667,2497.6428571428573,0.27484637,0.001668651,0.2446882,0.37108028,0.55419183,0.048491478
27073,Asian,Minnesota,0.9514256970333334,13.928571428571429,,,,,,
27073,Black,Minnesota,0.9514256970333334,7.214285714285714,,,,,,
27073,Hispanic,Minnesota,0.9514256970333334,8.142857142857142,,,,,,
27073,Native American,Minnesota,0.9514256970333334,2.1666666666666665,,,,,,
27073,White,Minnesota,0.9514256970333334,1343.2142857142858,0.35642841,0.006000516,0.28381968,0.70228159,0.51972556,0.015361912
27075,Asian,Minnesota,0.9696437598000001,9.142857142857142,,,,,,
27075,Black,Minnesota,0.9696437598000001,6.285714285714286,,,,,,
27075,Hispanic,Minnesota,0.9696437598000001,4.428571428571429,,,,,,
27075,Native American,Minnesota,0.9696437598000001,13.666666666666666,,,,,,
27075,White,Minnesota,0.9696437598000001,2164.285714285714,0.24302526,0.005536438,0.25086632,0.46109962,0.55733359,0.027483037
27077,Asian,Minnesota,0.9561640029,4.214285714285714,,,,,,
27077,Black,Minnesota,0.9561640029,3.642857142857143,,,,,,
27077,Hispanic,Minnesota,0.9561640029,4.285714285714286,,,,,,
27077,Native American,Minnesota,0.9561640029,5.0,,,,,,
27077,White,Minnesota,0.9561640029,774.7142857142857,0.24622418,0.006379298,0.23935722,0.37061936,0.48681477,0.039847344
27079,Asian,Minnesota,0.9188521655666667,29.428571428571427,,-0.010264914,0.35368347,0.56639296,0.48416284,
27079,Black,Minnesota,0.9188521655666667,10.571428571428571,,,,,,
27079,Hispanic,Minnesota,0.9188521655666667,134.42857142857142,,0.000807863,0.076297492,0.53895336,0.37104434,
27079,Native American,Minnesota,0.9188521655666667,8.5,,,,,,
27079,White,Minnesota,0.9188521655666667,4100.285714285715,0.29580328,0.004898061,0.2949807,0.65762585,0.59674537,0.019171797
27081,Asian,Minnesota,0.9876312217333333,2.642857142857143,,,,,,
27081,Black,Minnesota,0.9876312217333333,0.5714285714285714,,,,,,
27081,Hispanic,Minnesota,0.9876312217333333,3.2857142857142856,,,,,,
27081,Native American,Minnesota,0.9876312217333333,1.0833333333333333,,,,,,
27081,White,Minnesota,0.9876312217333333,1090.642857142857,0.36258584,0.017883848,0.33989096,0.55051363,0.44852784,0.013463285
27083,Asian,Minnesota,0.8995667319,110.07142857142857,,0.001959628,0.19423495,0.51925355,0.52437347,
27083,Black,Minnesota,0.8995667319,62.07142857142857,,-0.004633131,0.04966962,0.21520668,0.34525558,
27083,Hispanic,Minnesota,0.8995667319,150.42857142857142,,0.000797647,0.068525121,0.31828523,0.32651392,
27083,Native American,Minnesota,0.8995667319,24.0,,,,,,
27083,White,Minnesota,0.8995667319,5323.928571428572,0.41993433,0.008501722,0.30974415,0.57616186,0.59028667,0.012934431
27085,Asian,Minnesota,0.9274847993666666,39.142857142857146,,0.002843462,0.22188479,0.77597451,0.55417424,
27085,Black,Minnesota,0.9274847993666666,12.428571428571429,,,,,,
27085,Hispanic,Minnesota,0.9274847993666666,162.57142857142858,0.14813344,0.000865386,0.056128632,0.62901562,0.36718348,
27085,Native American,Minnesota,0.9274847993666666,10.166666666666666,,,,,,
27085,White,Minnesota,0.9274847993666666,5725.071428571428,0.29020265,0.010548659,0.30721185,0.74335778,0.61280972,0.017685391
27087,Asian,Minnesota,0.6187704092333334,1.0714285714285714,,,,,,
27087,Black,Minnesota,0.6187704092333334,1.6428571428571428,,,,,,
27087,Hispanic,Minnesota,0.6187704092333334,2.142857142857143,,,,,,
27087,Native American,Minnesota,0.6187704092333334,764.5833333333334,0.19435707,0.000350917,0.044391245,0.17748305,0.34827191,0.047170214
27087,White,Minnesota,0.6187704092333334,724.7857142857143,0.33763489,0.001741546,0.26778132,0.39116636,0.44341749,0.021364449
27089,Asian,Minnesota,0.9283652857000001,4.071428571428571,,,,,,
27089,Black,Minnesota,0.9283652857000001,3.2142857142857144,,,,,,
27089,Hispanic,Minnesota,0.9283652857000001,85.71428571428571,,-0.001367724,0.030357096,0.37239936,0.33099663,
27089,Native American,Minnesota,0.9283652857000001,10.916666666666666,,,,,,
27089,White,Minnesota,0.9283652857000001,2102.8571428571427,0.36357862,0.007784288,0.28322873,0.63632715,0.5101828,0.022799999
27091,Asian,Minnesota,0.9360738983666667,32.642857142857146,,0.003269829,0.23213027,0.4099237,0.51984638,
27091,Black,Minnesota,0.9360738983666667,11.428571428571429,,,,,,
27091,Hispanic,Minnesota,0.9360738983666667,63.92857142857143,,0.000230174,0.077989012,0.43756154,0.26707253,
27091,Native American,Minnesota,0.9360738983666667,4.75,,,,,,
27091,White,Minnesota,0.9360738983666667,3548.0,0.36540598,0.015634945,0.27381381,0.67996937,0.55256051,0.007023976
27093,Asian,Minnesota,0.9473482914000001,35.142857142857146,,,,,,
27093,Black,Minnesota,0.9473482914000001,17.642857142857142,,,,,,
27093,Hispanic,Minnesota,0.9473482914000001,96.07142857142857,,0.00052882,0.10631792,0.54244488,0.40019298,
27093,Native American,Minnesota,0.9473482914000001,9.083333333333334,,,,,,
27093,White,Minnesota,0.9473482914000001,5546.071428571428,0.32093942,0.009451306,0.27277502,0.71516746,0.5692181,0.020816093
27095,Asian,Minnesota,0.8578288271666668,37.642857142857146,,,,,,
27095,Black,Minnesota,0.8578288271666668,25.571428571428573,,,,,,
